START DATE,END DATE,SUBJECT,LOCATION,START TIME (PT),START TIME (MT),START TIME (CT),START TIME (ET),END TIME (PT),END TIME (MT),END TIME (CT),END TIME (ET),Away,Home,Subject2,Away,Home,DESCRIPTION,SHOW TIME AS,CATEGORIES
9/10/2012,9/10/2012,MLB: Cleveland Indians @ Minnesota Twins,"Target Field - Minneapolis, MN",5:10 PM,6:10 PM,7:10 PM,8:10 PM,8:10 PM,9:10 PM,10:10 PM,11:10 PM,Indians,Twins,Indians @ Twins,Cleveland Indians,Minnesota Twins,www.MySportsCal.com,FREE,MLB2012
9/10/2012,9/10/2012,MLB: Detroit Tigers @ Chicago White Sox,"US Cellular Field - Chicago, IL",5:10 PM,6:10 PM,7:10 PM,8:10 PM,8:10 PM,9:10 PM,10:10 PM,11:10 PM,Tigers,White Sox,Tigers @ White Sox,Detroit Tigers,Chicago White Sox,www.MySportsCal.com,FREE,MLB2012
9/11/2012,9/11/2012,MLB: Oakland Athletics @ Los Angeles Angels,"Angel Stadium - Los Angeles, CA",7:05 PM,8:05 PM,9:05 PM,10:05 PM,10:05 PM,11:05 PM,11:59 PM,11:59 PM,Athletics,Angels,Athletics @ Angels,Oakland Athletics,Los Angeles Angels,www.MySportsCal.com,FREE,MLB2012
9/11/2012,9/11/2012,MLB: Chicago Cubs @ Houston Astros,"Minute Maid Park - Houston, TX",5:05 PM,6:05 PM,7:05 PM,8:05 PM,8:05 PM,9:05 PM,10:05 PM,11:05 PM,Cubs,Astros,Cubs @ Astros,Chicago Cubs,Houston Astros,www.MySportsCal.com,FREE,MLB2012
9/11/2012,9/11/2012,MLB: Seattle Mariners @ Toronto Blue Jays,"Rogers Centre - Toronto, ON",4:07 PM,5:07 PM,6:07 PM,7:07 PM,7:07 PM,8:07 PM,9:07 PM,10:07 PM,Mariners,Blue Jays,Mariners @ Blue Jays,Seattle Mariners,Toronto Blue Jays,www.MySportsCal.com,FREE,MLB2012
9/11/2012,9/11/2012,MLB: Atlanta Braves @ Milwaukee Brewers,"Miller Park - Milwaukee, WI",5:10 PM,6:10 PM,7:10 PM,8:10 PM,8:10 PM,9:10 PM,10:10 PM,11:10 PM,Braves,Brewers,Braves @ Brewers,Atlanta Braves,Milwaukee Brewers,www.MySportsCal.com,FREE,MLB2012
9/11/2012,9/11/2012,MLB: Los Angeles Dodgers @ Arizona Diamondbacks,"Chase Field - Phoenix, AZ",6:40 PM,7:40 PM,8:40 PM,9:40 PM,9:40 PM,10:40 PM,11:40 PM,11:59 PM,Dodgers,D-backs,Dodgers @ D-backs,Los Angeles Dodgers,Arizona Diamondbacks,www.MySportsCal.com,FREE,MLB2012
9/11/2012,9/11/2012,MLB: Washington Nationals @ New York Mets,"Citi Field - Flushing, NY",4:10 PM,5:10 PM,6:10 PM,7:10 PM,7:10 PM,8:10 PM,9:10 PM,10:10 PM,Nationals,Mets,Nationals @ Mets,Washington Nationals,New York Mets,www.MySportsCal.com,FREE,MLB2012
9/11/2012,9/11/2012,MLB: Tampa Bay Rays @ Baltimore Orioles,"Camden Yards - Baltimore, MD",4:05 PM,5:05 PM,6:05 PM,7:05 PM,7:05 PM,8:05 PM,9:05 PM,10:05 PM,Rays,Orioles,Rays @ Orioles,Tampa Bay Rays,Baltimore Orioles,www.MySportsCal.com,FREE,MLB2012
9/11/2012,9/11/2012,MLB: St. Louis Cardinals @ San Diego Padres,"Petco Park - San Diego, CA",7:05 PM,8:05 PM,9:05 PM,10:05 PM,10:05 PM,11:05 PM,11:59 PM,11:59 PM,Cardinals,Padres,Cardinals @ Padres,St. Louis Cardinals,San Diego Padres,www.MySportsCal.com,FREE,MLB2012
9/11/2012,9/11/2012,MLB: Miami Marlins @ Philadelphia Phillies,"Citizens Bank Park - Philadelphia, PA",4:05 PM,5:05 PM,6:05 PM,7:05 PM,7:05 PM,8:05 PM,9:05 PM,10:05 PM,Marlins,Phillies,Marlins @ Phillies,Miami Marlins,Philadelphia Phillies,www.MySportsCal.com,FREE,MLB2012
9/11/2012,9/11/2012,MLB: Cleveland Indians @ Texas Rangers,"Rangers Ballpark - Arlington, TX",5:05 PM,6:05 PM,7:05 PM,8:05 PM,8:05 PM,9:05 PM,10:05 PM,11:05 PM,Indians,Rangers,Indians @ Rangers,Cleveland Indians,Texas Rangers,www.MySportsCal.com,FREE,MLB2012
9/11/2012,9/11/2012,MLB: New York Yankees @ Boston Red Sox,"Fenway Park - Boston, MA",4:10 PM,5:10 PM,6:10 PM,7:10 PM,7:10 PM,8:10 PM,9:10 PM,10:10 PM,Yankees,Red Sox,Yankees @ Red Sox,New York Yankees,Boston Red Sox,www.MySportsCal.com,FREE,MLB2012
9/11/2012,9/11/2012,MLB: Pittsburgh Pirates @ Cincinnati Reds,"Great American Ball  Park - Cincinnati, OH",4:10 PM,5:10 PM,6:10 PM,7:10 PM,7:10 PM,8:10 PM,9:10 PM,10:10 PM,Pirates,Reds,Pirates @ Reds,Pittsburgh Pirates,Cincinnati Reds,www.MySportsCal.com,FREE,MLB2012
9/11/2012,9/11/2012,MLB: San Francisco Giants @ Colorado Rockies,"Coors Field - Denver, CO",5:40 PM,6:40 PM,7:40 PM,8:40 PM,8:40 PM,9:40 PM,10:40 PM,11:40 PM,Giants,Rockies,Giants @ Rockies,San Francisco Giants,Colorado Rockies,www.MySportsCal.com,FREE,MLB2012
9/11/2012,9/11/2012,MLB: Kansas City Royals @ Minnesota Twins,"Target Field - Minneapolis, MN",5:10 PM,6:10 PM,7:10 PM,8:10 PM,8:10 PM,9:10 PM,10:10 PM,11:10 PM,Royals,Twins,Royals @ Twins,Kansas City Royals,Minnesota Twins,www.MySportsCal.com,FREE,MLB2012
9/11/2012,9/11/2012,MLB: Detroit Tigers @ Chicago White Sox,"US Cellular Field - Chicago, IL",5:10 PM,6:10 PM,7:10 PM,8:10 PM,8:10 PM,9:10 PM,10:10 PM,11:10 PM,Tigers,White Sox,Tigers @ White Sox,Detroit Tigers,Chicago White Sox,www.MySportsCal.com,FREE,MLB2012
9/12/2012,9/12/2012,MLB: Oakland Athletics @ Los Angeles Angels,"Angel Stadium - Los Angeles, CA",7:05 PM,8:05 PM,9:05 PM,10:05 PM,10:05 PM,11:05 PM,11:59 PM,11:59 PM,Athletics,Angels,Athletics @ Angels,Oakland Athletics,Los Angeles Angels,www.MySportsCal.com,FREE,MLB2012
9/12/2012,9/12/2012,MLB: Chicago Cubs @ Houston Astros,"Minute Maid Park - Houston, TX",5:05 PM,6:05 PM,7:05 PM,8:05 PM,8:05 PM,9:05 PM,10:05 PM,11:05 PM,Cubs,Astros,Cubs @ Astros,Chicago Cubs,Houston Astros,www.MySportsCal.com,FREE,MLB2012
9/12/2012,9/12/2012,MLB: Seattle Mariners @ Toronto Blue Jays,"Rogers Centre - Toronto, ON",4:07 PM,5:07 PM,6:07 PM,7:07 PM,7:07 PM,8:07 PM,9:07 PM,10:07 PM,Mariners,Blue Jays,Mariners @ Blue Jays,Seattle Mariners,Toronto Blue Jays,www.MySportsCal.com,FREE,MLB2012
9/12/2012,9/12/2012,MLB: Atlanta Braves @ Milwaukee Brewers,"Miller Park - Milwaukee, WI",5:10 PM,6:10 PM,7:10 PM,8:10 PM,8:10 PM,9:10 PM,10:10 PM,11:10 PM,Braves,Brewers,Braves @ Brewers,Atlanta Braves,Milwaukee Brewers,www.MySportsCal.com,FREE,MLB2012
9/12/2012,9/12/2012,MLB: Los Angeles Dodgers @ Arizona Diamondbacks,"Chase Field - Phoenix, AZ",6:40 PM,7:40 PM,8:40 PM,9:40 PM,9:40 PM,10:40 PM,11:40 PM,11:59 PM,Dodgers,D-backs,Dodgers @ D-backs,Los Angeles Dodgers,Arizona Diamondbacks,www.MySportsCal.com,FREE,MLB2012
9/12/2012,9/12/2012,MLB: Washington Nationals @ New York Mets,"Citi Field - Flushing, NY",4:10 PM,5:10 PM,6:10 PM,7:10 PM,7:10 PM,8:10 PM,9:10 PM,10:10 PM,Nationals,Mets,Nationals @ Mets,Washington Nationals,New York Mets,www.MySportsCal.com,FREE,MLB2012
9/12/2012,9/12/2012,MLB: Tampa Bay Rays @ Baltimore Orioles,"Camden Yards - Baltimore, MD",4:05 PM,5:05 PM,6:05 PM,7:05 PM,7:05 PM,8:05 PM,9:05 PM,10:05 PM,Rays,Orioles,Rays @ Orioles,Tampa Bay Rays,Baltimore Orioles,www.MySportsCal.com,FREE,MLB2012
9/12/2012,9/12/2012,MLB: St. Louis Cardinals @ San Diego Padres,"Petco Park - San Diego, CA",3:35 PM,4:35 PM,5:35 PM,6:35 PM,6:35 PM,7:35 PM,8:35 PM,9:35 PM,Cardinals,Padres,Cardinals @ Padres,St. Louis Cardinals,San Diego Padres,www.MySportsCal.com,FREE,MLB2012
9/12/2012,9/12/2012,MLB: Miami Marlins @ Philadelphia Phillies,"Citizens Bank Park - Philadelphia, PA",1:05 PM,2:05 PM,3:05 PM,4:05 PM,4:05 PM,5:05 PM,6:05 PM,7:05 PM,Marlins,Phillies,Marlins @ Phillies,Miami Marlins,Philadelphia Phillies,www.MySportsCal.com,FREE,MLB2012
9/12/2012,9/12/2012,MLB: Cleveland Indians @ Texas Rangers,"Rangers Ballpark - Arlington, TX",5:05 PM,6:05 PM,7:05 PM,8:05 PM,8:05 PM,9:05 PM,10:05 PM,11:05 PM,Indians,Rangers,Indians @ Rangers,Cleveland Indians,Texas Rangers,www.MySportsCal.com,FREE,MLB2012
9/12/2012,9/12/2012,MLB: New York Yankees @ Boston Red Sox,"Fenway Park - Boston, MA",4:10 PM,5:10 PM,6:10 PM,7:10 PM,7:10 PM,8:10 PM,9:10 PM,10:10 PM,Yankees,Red Sox,Yankees @ Red Sox,New York Yankees,Boston Red Sox,www.MySportsCal.com,FREE,MLB2012
9/12/2012,9/12/2012,MLB: Pittsburgh Pirates @ Cincinnati Reds,"Great American Ball  Park - Cincinnati, OH",4:10 PM,5:10 PM,6:10 PM,7:10 PM,7:10 PM,8:10 PM,9:10 PM,10:10 PM,Pirates,Reds,Pirates @ Reds,Pittsburgh Pirates,Cincinnati Reds,www.MySportsCal.com,FREE,MLB2012
9/12/2012,9/12/2012,MLB: San Francisco Giants @ Colorado Rockies,"Coors Field - Denver, CO",5:40 PM,6:40 PM,7:40 PM,8:40 PM,8:40 PM,9:40 PM,10:40 PM,11:40 PM,Giants,Rockies,Giants @ Rockies,San Francisco Giants,Colorado Rockies,www.MySportsCal.com,FREE,MLB2012
9/12/2012,9/12/2012,MLB: Kansas City Royals @ Minnesota Twins,"Target Field - Minneapolis, MN",5:10 PM,6:10 PM,7:10 PM,8:10 PM,8:10 PM,9:10 PM,10:10 PM,11:10 PM,Royals,Twins,Royals @ Twins,Kansas City Royals,Minnesota Twins,www.MySportsCal.com,FREE,MLB2012
9/12/2012,9/12/2012,MLB: Detroit Tigers @ Chicago White Sox,"US Cellular Field - Chicago, IL",5:10 PM,6:10 PM,7:10 PM,8:10 PM,8:10 PM,9:10 PM,10:10 PM,11:10 PM,Tigers,White Sox,Tigers @ White Sox,Detroit Tigers,Chicago White Sox,www.MySportsCal.com,FREE,MLB2012
9/13/2012,9/13/2012,MLB: Oakland Athletics @ Los Angeles Angels,"Angel Stadium - Los Angeles, CA",12:35 PM,1:35 PM,2:35 PM,3:35 PM,3:35 PM,4:35 PM,5:35 PM,6:35 PM,Athletics,Angels,Athletics @ Angels,Oakland Athletics,Los Angeles Angels,www.MySportsCal.com,FREE,MLB2012
9/13/2012,9/13/2012,MLB: Philadelphia Phillies @ Houston Astros,"Minute Maid Park - Houston, TX",5:05 PM,6:05 PM,7:05 PM,8:05 PM,8:05 PM,9:05 PM,10:05 PM,11:05 PM,Phillies,Astros,Phillies @ Astros,Philadelphia Phillies,Houston Astros,www.MySportsCal.com,FREE,MLB2012
9/13/2012,9/13/2012,MLB: Seattle Mariners @ Toronto Blue Jays,"Rogers Centre - Toronto, ON",4:07 PM,5:07 PM,6:07 PM,7:07 PM,7:07 PM,8:07 PM,9:07 PM,10:07 PM,Mariners,Blue Jays,Mariners @ Blue Jays,Seattle Mariners,Toronto Blue Jays,www.MySportsCal.com,FREE,MLB2012
9/13/2012,9/13/2012,MLB: St. Louis Cardinals @ Los Angeles Dodgers,"Dodger Stadium - Los Angeles, CA",7:10 PM,8:10 PM,9:10 PM,10:10 PM,10:10 PM,11:10 PM,11:59 PM,11:59 PM,Cardinals,Dodgers,Cardinals @ Dodgers,St. Louis Cardinals,Los Angeles Dodgers,www.MySportsCal.com,FREE,MLB2012
9/13/2012,9/13/2012,MLB: Tampa Bay Rays @ Baltimore Orioles,"Camden Yards - Baltimore, MD",9:35 AM,10:35 AM,11:35 AM,12:35 PM,12:35 PM,1:35 PM,2:35 PM,3:35 PM,Rays,Orioles,Rays @ Orioles,Tampa Bay Rays,Baltimore Orioles,www.MySportsCal.com,FREE,MLB2012
9/13/2012,9/13/2012,MLB: Cleveland Indians @ Texas Rangers,"Rangers Ballpark - Arlington, TX",5:05 PM,6:05 PM,7:05 PM,8:05 PM,8:05 PM,9:05 PM,10:05 PM,11:05 PM,Indians,Rangers,Indians @ Rangers,Cleveland Indians,Texas Rangers,www.MySportsCal.com,FREE,MLB2012
9/13/2012,9/13/2012,MLB: New York Yankees @ Boston Red Sox,"Fenway Park - Boston, MA",4:10 PM,5:10 PM,6:10 PM,7:10 PM,7:10 PM,8:10 PM,9:10 PM,10:10 PM,Yankees,Red Sox,Yankees @ Red Sox,New York Yankees,Boston Red Sox,www.MySportsCal.com,FREE,MLB2012
9/13/2012,9/13/2012,MLB: Kansas City Royals @ Minnesota Twins,"Target Field - Minneapolis, MN",5:10 PM,6:10 PM,7:10 PM,8:10 PM,8:10 PM,9:10 PM,10:10 PM,11:10 PM,Royals,Twins,Royals @ Twins,Kansas City Royals,Minnesota Twins,www.MySportsCal.com,FREE,MLB2012
9/13/2012,9/13/2012,MLB: Detroit Tigers @ Chicago White Sox,"US Cellular Field - Chicago, IL",5:10 PM,6:10 PM,7:10 PM,8:10 PM,8:10 PM,9:10 PM,10:10 PM,11:10 PM,Tigers,White Sox,Tigers @ White Sox,Detroit Tigers,Chicago White Sox,www.MySportsCal.com,FREE,MLB2012
9/14/2012,9/14/2012,MLB: Philadelphia Phillies @ Houston Astros,"Minute Maid Park - Houston, TX",5:05 PM,6:05 PM,7:05 PM,8:05 PM,8:05 PM,9:05 PM,10:05 PM,11:05 PM,Phillies,Astros,Phillies @ Astros,Philadelphia Phillies,Houston Astros,www.MySportsCal.com,FREE,MLB2012
9/14/2012,9/14/2012,MLB: Baltimore Orioles @ Oakland Athletics,"Oakland Coliseum - Oakland, CA",7:05 PM,8:05 PM,9:05 PM,10:05 PM,10:05 PM,11:05 PM,11:59 PM,11:59 PM,Orioles,Athletics,Orioles @ Athletics,Baltimore Orioles,Oakland Athletics,www.MySportsCal.com,FREE,MLB2012
9/14/2012,9/14/2012,MLB: Boston Red Sox @ Toronto Blue Jays,"Rogers Centre - Toronto, ON",4:07 PM,5:07 PM,6:07 PM,7:07 PM,7:07 PM,8:07 PM,9:07 PM,10:07 PM,Red Sox,Blue Jays,Red Sox @ Blue Jays,Boston Red Sox,Toronto Blue Jays,www.MySportsCal.com,FREE,MLB2012
9/14/2012,9/14/2012,MLB: Washington Nationals @ Atlanta Braves,"Turner Field - Atlanta, GA",4:35 PM,5:35 PM,6:35 PM,7:35 PM,7:35 PM,8:35 PM,9:35 PM,10:35 PM,Nationals,Braves,Nationals @ Braves,Washington Nationals,Atlanta Braves,www.MySportsCal.com,FREE,MLB2012
9/14/2012,9/14/2012,MLB: New York Mets @ Milwaukee Brewers,"Miller Park - Milwaukee, WI",5:10 PM,6:10 PM,7:10 PM,8:10 PM,8:10 PM,9:10 PM,10:10 PM,11:10 PM,Mets,Brewers,Mets @ Brewers,New York Mets,Milwaukee Brewers,www.MySportsCal.com,FREE,MLB2012
9/14/2012,9/14/2012,MLB: Pittsburgh Pirates @ Chicago Cubs,"Wrigley Field - Chicago, IL",11:20 AM,12:20 PM,1:20 PM,2:20 PM,2:20 PM,3:20 PM,4:20 PM,5:20 PM,Pirates,Cubs,Pirates @ Cubs,Pittsburgh Pirates,Chicago Cubs,www.MySportsCal.com,FREE,MLB2012
9/14/2012,9/14/2012,MLB: San Francisco Giants @ Arizona Diamondbacks,"Chase Field - Phoenix, AZ",6:40 PM,7:40 PM,8:40 PM,9:40 PM,9:40 PM,10:40 PM,11:40 PM,11:59 PM,Giants,D-backs,Giants @ D-backs,San Francisco Giants,Arizona Diamondbacks,www.MySportsCal.com,FREE,MLB2012
9/14/2012,9/14/2012,MLB: St. Louis Cardinals @ Los Angeles Dodgers,"Dodger Stadium - Los Angeles, CA",7:10 PM,8:10 PM,9:10 PM,10:10 PM,10:10 PM,11:10 PM,11:59 PM,11:59 PM,Cardinals,Dodgers,Cardinals @ Dodgers,St. Louis Cardinals,Los Angeles Dodgers,www.MySportsCal.com,FREE,MLB2012
9/14/2012,9/14/2012,MLB: Detroit Tigers @ Cleveland Indians,"Progressive Field - Cleveland, OH",4:05 PM,5:05 PM,6:05 PM,7:05 PM,7:05 PM,8:05 PM,9:05 PM,10:05 PM,Tigers,Indians,Tigers @ Indians,Detroit Tigers,Cleveland Indians,www.MySportsCal.com,FREE,MLB2012
9/14/2012,9/14/2012,MLB: Cincinnati Reds @ Miami Marlins,"Marlins Park - Miami, FL",4:10 PM,5:10 PM,6:10 PM,7:10 PM,7:10 PM,8:10 PM,9:10 PM,10:10 PM,Reds,Marlins,Reds @ Marlins,Cincinnati Reds,Miami Marlins,www.MySportsCal.com,FREE,MLB2012
9/14/2012,9/14/2012,MLB: Colorado Rockies @ San Diego Padres,"Petco Park - San Diego, CA",7:05 PM,8:05 PM,9:05 PM,10:05 PM,10:05 PM,11:05 PM,11:59 PM,11:59 PM,Rockies,Padres,Rockies @ Padres,Colorado Rockies,San Diego Padres,www.MySportsCal.com,FREE,MLB2012
9/14/2012,9/14/2012,MLB: Seattle Mariners @ Texas Rangers,"Rangers Ballpark - Arlington, TX",5:05 PM,6:05 PM,7:05 PM,8:05 PM,8:05 PM,9:05 PM,10:05 PM,11:05 PM,Mariners,Rangers,Mariners @ Rangers,Seattle Mariners,Texas Rangers,www.MySportsCal.com,FREE,MLB2012
9/14/2012,9/14/2012,MLB: Los Angeles Angels @ Kansas City Royals,"Kauffman Stadium - Kansas City, MO",5:10 PM,6:10 PM,7:10 PM,8:10 PM,8:10 PM,9:10 PM,10:10 PM,11:10 PM,Angels,Royals,Angels @ Royals,Los Angeles Angels,Kansas City Royals,www.MySportsCal.com,FREE,MLB2012
9/14/2012,9/14/2012,MLB: Chicago White Sox @ Minnesota Twins,"Target Field - Minneapolis, MN",5:10 PM,6:10 PM,7:10 PM,8:10 PM,8:10 PM,9:10 PM,10:10 PM,11:10 PM,White Sox,Twins,White Sox @ Twins,Chicago White Sox,Minnesota Twins,www.MySportsCal.com,FREE,MLB2012
9/14/2012,9/14/2012,MLB: Tampa Bay Rays @ New York Yankees,"Yankee Stadium - Bronx, NY",4:05 PM,5:05 PM,6:05 PM,7:05 PM,7:05 PM,8:05 PM,9:05 PM,10:05 PM,Rays,Yankees,Rays @ Yankees,Tampa Bay Rays,New York Yankees,www.MySportsCal.com,FREE,MLB2012
9/15/2012,9/15/2012,MLB: Philadelphia Phillies @ Houston Astros,"Minute Maid Park - Houston, TX",4:05 PM,5:05 PM,6:05 PM,7:05 PM,7:05 PM,8:05 PM,9:05 PM,10:05 PM,Phillies,Astros,Phillies @ Astros,Philadelphia Phillies,Houston Astros,www.MySportsCal.com,FREE,MLB2012
9/15/2012,9/15/2012,MLB: Baltimore Orioles @ Oakland Athletics,"Oakland Coliseum - Oakland, CA",6:05 PM,7:05 PM,8:05 PM,9:05 PM,9:05 PM,10:05 PM,11:05 PM,11:59 PM,Orioles,Athletics,Orioles @ Athletics,Baltimore Orioles,Oakland Athletics,www.MySportsCal.com,FREE,MLB2012
9/15/2012,9/15/2012,MLB: Boston Red Sox @ Toronto Blue Jays,"Rogers Centre - Toronto, ON",10:07 AM,11:07 AM,12:07 PM,1:07 PM,1:07 PM,2:07 PM,3:07 PM,4:07 PM,Red Sox,Blue Jays,Red Sox @ Blue Jays,Boston Red Sox,Toronto Blue Jays,www.MySportsCal.com,FREE,MLB2012
9/15/2012,9/15/2012,MLB: Washington Nationals @ Atlanta Braves,"Turner Field - Atlanta, GA",4:10 PM,5:10 PM,6:10 PM,7:10 PM,7:10 PM,8:10 PM,9:10 PM,10:10 PM,Nationals,Braves,Nationals @ Braves,Washington Nationals,Atlanta Braves,www.MySportsCal.com,FREE,MLB2012
9/15/2012,9/15/2012,MLB: New York Mets @ Milwaukee Brewers,"Miller Park - Milwaukee, WI",4:10 PM,5:10 PM,6:10 PM,7:10 PM,7:10 PM,8:10 PM,9:10 PM,10:10 PM,Mets,Brewers,Mets @ Brewers,New York Mets,Milwaukee Brewers,www.MySportsCal.com,FREE,MLB2012
9/15/2012,9/15/2012,MLB: Pittsburgh Pirates @ Chicago Cubs,"Wrigley Field - Chicago, IL",10:05 AM,11:05 AM,12:05 PM,1:05 PM,1:05 PM,2:05 PM,3:05 PM,4:05 PM,Pirates,Cubs,Pirates @ Cubs,Pittsburgh Pirates,Chicago Cubs,www.MySportsCal.com,FREE,MLB2012
9/15/2012,9/15/2012,MLB: San Francisco Giants @ Arizona Diamondbacks,"Chase Field - Phoenix, AZ",5:10 PM,6:10 PM,7:10 PM,8:10 PM,8:10 PM,9:10 PM,10:10 PM,11:10 PM,Giants,D-backs,Giants @ D-backs,San Francisco Giants,Arizona Diamondbacks,www.MySportsCal.com,FREE,MLB2012
9/15/2012,9/15/2012,MLB: St. Louis Cardinals @ Los Angeles Dodgers,"Dodger Stadium - Los Angeles, CA",6:10 PM,7:10 PM,8:10 PM,9:10 PM,9:10 PM,10:10 PM,11:10 PM,11:59 PM,Cardinals,Dodgers,Cardinals @ Dodgers,St. Louis Cardinals,Los Angeles Dodgers,www.MySportsCal.com,FREE,MLB2012
9/15/2012,9/15/2012,MLB: Detroit Tigers @ Cleveland Indians,"Progressive Field - Cleveland, OH",1:05 PM,2:05 PM,3:05 PM,4:05 PM,4:05 PM,5:05 PM,6:05 PM,7:05 PM,Tigers,Indians,Tigers @ Indians,Detroit Tigers,Cleveland Indians,www.MySportsCal.com,FREE,MLB2012
9/15/2012,9/15/2012,MLB: Cincinnati Reds @ Miami Marlins,"Marlins Park - Miami, FL",4:10 PM,5:10 PM,6:10 PM,7:10 PM,7:10 PM,8:10 PM,9:10 PM,10:10 PM,Reds,Marlins,Reds @ Marlins,Cincinnati Reds,Miami Marlins,www.MySportsCal.com,FREE,MLB2012
9/15/2012,9/15/2012,MLB: Colorado Rockies @ San Diego Padres,"Petco Park - San Diego, CA",1:05 PM,2:05 PM,3:05 PM,4:05 PM,4:05 PM,5:05 PM,6:05 PM,7:05 PM,Rockies,Padres,Rockies @ Padres,Colorado Rockies,San Diego Padres,www.MySportsCal.com,FREE,MLB2012
9/15/2012,9/15/2012,MLB: Seattle Mariners @ Texas Rangers,"Rangers Ballpark - Arlington, TX",5:05 PM,6:05 PM,7:05 PM,8:05 PM,8:05 PM,9:05 PM,10:05 PM,11:05 PM,Mariners,Rangers,Mariners @ Rangers,Seattle Mariners,Texas Rangers,www.MySportsCal.com,FREE,MLB2012
9/15/2012,9/15/2012,MLB: Los Angeles Angels @ Kansas City Royals,"Kauffman Stadium - Kansas City, MO",4:10 PM,5:10 PM,6:10 PM,7:10 PM,7:10 PM,8:10 PM,9:10 PM,10:10 PM,Angels,Royals,Angels @ Royals,Los Angeles Angels,Kansas City Royals,www.MySportsCal.com,FREE,MLB2012
9/15/2012,9/15/2012,MLB: Chicago White Sox @ Minnesota Twins,"Target Field - Minneapolis, MN",10:10 AM,11:10 AM,12:10 PM,1:10 PM,1:10 PM,2:10 PM,3:10 PM,4:10 PM,White Sox,Twins,White Sox @ Twins,Chicago White Sox,Minnesota Twins,www.MySportsCal.com,FREE,MLB2012
9/15/2012,9/15/2012,MLB: Tampa Bay Rays @ New York Yankees,"Yankee Stadium - Bronx, NY",1:05 PM,2:05 PM,3:05 PM,4:05 PM,4:05 PM,5:05 PM,6:05 PM,7:05 PM,Rays,Yankees,Rays @ Yankees,Tampa Bay Rays,New York Yankees,www.MySportsCal.com,FREE,MLB2012
9/16/2012,9/16/2012,MLB: Philadelphia Phillies @ Houston Astros,"Minute Maid Park - Houston, TX",11:05 AM,12:05 PM,1:05 PM,2:05 PM,2:05 PM,3:05 PM,4:05 PM,5:05 PM,Phillies,Astros,Phillies @ Astros,Philadelphia Phillies,Houston Astros,www.MySportsCal.com,FREE,MLB2012
9/16/2012,9/16/2012,MLB: Baltimore Orioles @ Oakland Athletics,"Oakland Coliseum - Oakland, CA",1:05 PM,2:05 PM,3:05 PM,4:05 PM,4:05 PM,5:05 PM,6:05 PM,7:05 PM,Orioles,Athletics,Orioles @ Athletics,Baltimore Orioles,Oakland Athletics,www.MySportsCal.com,FREE,MLB2012
9/16/2012,9/16/2012,MLB: Boston Red Sox @ Toronto Blue Jays,"Rogers Centre - Toronto, ON",10:07 AM,11:07 AM,12:07 PM,1:07 PM,1:07 PM,2:07 PM,3:07 PM,4:07 PM,Red Sox,Blue Jays,Red Sox @ Blue Jays,Boston Red Sox,Toronto Blue Jays,www.MySportsCal.com,FREE,MLB2012
9/16/2012,9/16/2012,MLB: Washington Nationals @ Atlanta Braves,"Turner Field - Atlanta, GA",10:35 AM,11:35 AM,12:35 PM,1:35 PM,1:35 PM,2:35 PM,3:35 PM,4:35 PM,Nationals,Braves,Nationals @ Braves,Washington Nationals,Atlanta Braves,www.MySportsCal.com,FREE,MLB2012
9/16/2012,9/16/2012,MLB: New York Mets @ Milwaukee Brewers,"Miller Park - Milwaukee, WI",11:10 AM,12:10 PM,1:10 PM,2:10 PM,2:10 PM,3:10 PM,4:10 PM,5:10 PM,Mets,Brewers,Mets @ Brewers,New York Mets,Milwaukee Brewers,www.MySportsCal.com,FREE,MLB2012
9/16/2012,9/16/2012,MLB: Pittsburgh Pirates @ Chicago Cubs,"Wrigley Field - Chicago, IL",11:20 AM,12:20 PM,1:20 PM,2:20 PM,2:20 PM,3:20 PM,4:20 PM,5:20 PM,Pirates,Cubs,Pirates @ Cubs,Pittsburgh Pirates,Chicago Cubs,www.MySportsCal.com,FREE,MLB2012
9/16/2012,9/16/2012,MLB: San Francisco Giants @ Arizona Diamondbacks,"Chase Field - Phoenix, AZ",1:10 PM,2:10 PM,3:10 PM,4:10 PM,4:10 PM,5:10 PM,6:10 PM,7:10 PM,Giants,D-backs,Giants @ D-backs,San Francisco Giants,Arizona Diamondbacks,www.MySportsCal.com,FREE,MLB2012
9/16/2012,9/16/2012,MLB: St. Louis Cardinals @ Los Angeles Dodgers,"Dodger Stadium - Los Angeles, CA",8:33 AM,8:33 AM,8:33 AM,8:33 AM,11:33 AM,11:33 AM,11:33 AM,11:33 AM,Cardinals,Dodgers,Cardinals @ Dodgers,St. Louis Cardinals,Los Angeles Dodgers,www.MySportsCal.com,FREE,MLB2012
9/16/2012,9/16/2012,MLB: Detroit Tigers @ Cleveland Indians,"Progressive Field - Cleveland, OH",12:05 PM,1:05 PM,2:05 PM,3:05 PM,3:05 PM,4:05 PM,5:05 PM,6:05 PM,Tigers,Indians,Tigers @ Indians,Detroit Tigers,Cleveland Indians,www.MySportsCal.com,FREE,MLB2012
9/16/2012,9/16/2012,MLB: Cincinnati Reds @ Miami Marlins,"Marlins Park - Miami, FL",10:10 AM,11:10 AM,12:10 PM,1:10 PM,1:10 PM,2:10 PM,3:10 PM,4:10 PM,Reds,Marlins,Reds @ Marlins,Cincinnati Reds,Miami Marlins,www.MySportsCal.com,FREE,MLB2012
